target_id	length	eff_length	est_counts	tpm
ENSOKIT00005086477.1	1834	1571.01	0.000515113	0.00020701
ENSOKIT00005086482.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086485.1	1834	1571.01	15.1453	6.0865
ENSOKIT00005086563.1	3930	3667.01	57.0726	9.82615
ENSOKIT00005086574.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086581.1	3931	3668.01	4470.1	769.403
ENSOKIT00005086584.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086587.1	1836	1573.01	290.874	116.746
ENSOKIT00005086617.1	153	40.5164	0	0
ENSOKIT00005086620.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086621.1	118	42.936	0	0
ENSOKIT00005086626.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086628.1	1836	1573.01	290.874	116.746
ENSOKIT00005086630.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086635.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086644.1	118	42.936	0	0
ENSOKIT00005086645.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086648.1	118	42.936	0	0
ENSOKIT00005086653.1	1836	1573.01	290.874	116.746
ENSOKIT00005086654.1	1836	1573.01	290.874	116.746
ENSOKIT00005086655.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086658.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086664.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086665.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086669.1	3931	3668.01	4470.1	769.403
ENSOKIT00005086672.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086676.1	1834	1571.01	2.94304	1.18273
ENSOKIT00005086677.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086679.1	1836	1573.01	290.874	116.746
ENSOKIT00005086680.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086685.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086684.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086689.1	1836	1573.01	290.874	116.746
ENSOKIT00005086692.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086696.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086697.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086700.1	3931	3668.01	4470.1	769.403
ENSOKIT00005086703.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086708.1	1836	1573.01	290.874	116.746
ENSOKIT00005086709.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086710.1	154	40.9265	1.90066	29.3202
ENSOKIT00005086714.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086716.1	3931	3668.01	4470.1	769.403
ENSOKIT00005086719.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086726.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086729.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086732.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086735.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086742.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086745.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086752.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086756.1	118	42.936	0	0
ENSOKIT00005086762.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086768.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086776.1	109	44.8933	0	0
ENSOKIT00005086782.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086788.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086792.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086796.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086800.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086804.1	108	45.265	0	0
ENSOKIT00005086811.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086813.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086816.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086821.1	118	42.936	0	0
ENSOKIT00005086824.1	118	42.936	0	0
ENSOKIT00005086831.1	123	40.7516	0	0
ENSOKIT00005086835.1	118	42.936	0	0
ENSOKIT00005086843.1	118	42.936	0	0
ENSOKIT00005086850.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086856.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086858.1	118	42.936	0	0
ENSOKIT00005086864.1	119	42.3775	0	0
ENSOKIT00005086868.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086873.1	117	43.4498	0	0
ENSOKIT00005086878.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086885.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086893.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086898.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005086903.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087015.1	119	42.3775	0	0
ENSOKIT00005087025.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087028.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087031.1	118	42.936	0	0
ENSOKIT00005087038.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087044.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087052.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087057.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087060.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087066.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087075.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087078.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087082.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087088.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087094.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087101.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087105.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087111.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087117.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087121.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087129.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087134.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087140.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087143.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087148.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087157.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087162.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087165.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087167.1	3931	3668.01	4470.1	769.403
ENSOKIT00005087172.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087176.1	154	40.9265	1.90066	29.3202
ENSOKIT00005087181.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087186.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087192.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087193.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087199.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087202.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087211.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087214.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087220.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087226.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087231.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087234.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087241.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087244.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087250.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087253.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087260.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087262.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087269.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087271.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087274.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087280.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087283.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087286.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087290.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087296.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087298.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087303.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087306.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087309.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087313.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087321.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087327.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087333.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087337.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087341.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087343.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087351.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005087358.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005088186.1	119	42.3775	0	0
ENSOKIT00005088325.1	119	42.3775	0	0
ENSOKIT00005088337.1	109	44.8933	0	0
ENSOKIT00005088352.1	109	44.8933	0	0
ENSOKIT00005088367.1	108	45.265	0	0
ENSOKIT00005088377.1	117	43.4498	0	0
ENSOKIT00005088397.1	154	40.9265	0	0
ENSOKIT00005088403.1	1835	1572.01	8.12791	3.26431
ENSOKIT00005088868.1	119	42.3775	0	0
ENSOKIT00005088874.1	119	42.3775	0	0
ENSOKIT00005088878.1	119	42.3775	0	0
ENSOKIT00005088886.1	119	42.3775	0	0
ENSOKIT00005088889.1	119	42.3775	0	0
ENSOKIT00005088894.1	119	42.3775	0	0
ENSOKIT00005088898.1	119	42.3775	0	0
ENSOKIT00005088906.1	119	42.3775	0	0
ENSOKIT00005088915.1	119	42.3775	0	0
ENSOKIT00005088922.1	119	42.3775	0	0
ENSOKIT00005088928.1	119	42.3775	0	0
ENSOKIT00005088931.1	119	42.3775	0	0
ENSOKIT00005088938.1	118	42.936	0	0
ENSOKIT00005088950.1	119	42.3775	0	0
ENSOKIT00005088955.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005088959.1	118	42.936	0	0
ENSOKIT00005089478.1	109	44.8933	0.333333	4.68775
ENSOKIT00005089498.1	154	40.9265	0	0
ENSOKIT00005089506.1	154	40.9265	0	0
ENSOKIT00005089652.1	117	43.4498	0	0
ENSOKIT00005089667.1	154	40.9265	1.90066	29.3202
ENSOKIT00005089670.1	1836	1573.01	290.874	116.746
ENSOKIT00005089743.1	1836	1573.01	290.874	116.746
ENSOKIT00005089747.1	154	40.9265	1.90066	29.3202
ENSOKIT00005089756.1	3931	3668.01	4470.1	769.403
ENSOKIT00005089760.1	2292	2029.01	2.85295	0.887723
ENSOKIT00005089766.1	154	40.9265	1.90066	29.3202
ENSOKIT00005089776.1	1831	1568.01	12.677	5.10427
ENSOKIT00005089887.1	154	40.9265	1.90066	29.3202
ENSOKIT00005089893.1	1836	1573.01	290.874	116.746
ENSOKIT00005089915.1	119	42.3775	0	0
ENSOKIT00005089925.1	119	42.3775	0	0
ENSOKIT00005089933.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005089940.1	110	44.6243	0	0
ENSOKIT00005089946.1	119	42.3775	0	0
ENSOKIT00005089954.1	119	42.3775	0	0
ENSOKIT00005089961.1	119	42.3775	0	0
ENSOKIT00005089966.1	109	44.8933	0	0
ENSOKIT00005089970.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005089978.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005089981.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005089987.1	119	42.3775	0	0
ENSOKIT00005089992.1	119	42.3775	0	0
ENSOKIT00005089999.1	119	42.3775	0	0
ENSOKIT00005090002.1	119	42.3775	1.0964	16.3344
ENSOKIT00005090006.1	119	42.3775	0	0
ENSOKIT00005090012.1	119	42.3775	0	0
ENSOKIT00005090019.1	119	42.3775	0	0
ENSOKIT00005090024.1	119	42.3775	1.3425e-06	2.00007e-05
ENSOKIT00005090029.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090036.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090042.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090047.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090054.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090059.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090062.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090066.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090068.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090074.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090079.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090082.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090086.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090092.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090099.1	120	42.1454	0	0
ENSOKIT00005090104.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090108.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090111.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090114.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090117.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090120.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090126.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090130.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090134.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090136.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090140.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090145.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090151.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090155.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090159.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090163.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090166.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090170.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090176.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090183.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090189.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090198.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090204.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090211.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090217.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090219.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090227.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090232.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090240.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090248.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090256.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090262.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090270.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090274.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090279.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090290.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090295.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090301.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005090494.1	119	42.3775	0	0
ENSOKIT00005091687.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091696.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091699.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091709.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091716.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091725.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091730.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091741.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091745.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091755.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091762.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091773.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091776.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091783.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091798.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091812.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091824.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091831.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091835.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091845.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091848.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091855.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091862.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091868.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091876.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091886.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091891.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091898.1	120	42.1454	0	0
ENSOKIT00005091906.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091918.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091928.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091934.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091943.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091950.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091958.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091966.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091974.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091981.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091990.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005091996.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092005.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092012.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092020.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092028.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092034.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092039.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092045.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092053.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092060.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092064.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092072.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092078.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092084.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092090.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092094.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092099.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092107.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092117.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092120.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092125.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092135.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092141.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092145.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092155.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092162.1	119	42.3775	0	0
ENSOKIT00005092164.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092169.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092173.1	119	42.3775	0	0
ENSOKIT00005092177.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092179.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092183.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092193.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092201.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092206.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092213.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092220.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092228.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092232.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092246.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092254.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092263.1	120	42.1454	1.43765	21.5363
ENSOKIT00005092273.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092279.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092291.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092305.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092311.1	118	42.936	0	0
ENSOKIT00005092316.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092326.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092335.1	119	42.3775	0	0
ENSOKIT00005092345.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092354.1	119	42.3775	0	0
ENSOKIT00005092363.1	119	42.3775	0	0
ENSOKIT00005092378.1	119	42.3775	0	0
ENSOKIT00005092385.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005092390.1	119	42.3775	0	0
ENSOKIT00005092395.1	119	42.3775	0	0
ENSOKIT00005092399.1	119	42.3775	6.12424	91.2398
ENSOKIT00005092408.1	119	42.3775	0	0
ENSOKIT00005092419.1	119	42.3775	2.28738	34.0777
ENSOKIT00005092424.1	119	42.3775	0	0
ENSOKIT00005095580.1	2475	2212.01	41.035	11.7121
ENSOKIT00005095589.1	1837	1574.01	12.6336	5.06745
ENSOKIT00005095596.1	154	40.9265	1.90066	29.3202
ENSOKIT00005095958.1	154	40.9265	1.90066	29.3202
ENSOKIT00005095967.1	1836	1573.01	290.874	116.746
ENSOKIT00005096429.1	119	42.3775	0	0
ENSOKIT00005097070.1	154	40.9265	0	0
ENSOKIT00005097082.1	154	40.9265	0	0
ENSOKIT00005097962.1	1836	1573.01	290.874	116.746
ENSOKIT00005097969.1	154	40.9265	1.90066	29.3202
ENSOKIT00005098579.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098585.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098591.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098595.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098596.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098608.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098615.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098619.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098624.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098632.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098637.1	119	42.3775	0.047821	0.712445
ENSOKIT00005098645.1	119	42.3775	0.047821	0.712445
ENSOKIT00005099557.1	3265	3002.01	63.7014	13.3969
ENSOKIT00005099563.1	154	40.9265	1.90066	29.3202
ENSOKIT00005099591.1	154	40.9265	1.90066	29.3202
ENSOKIT00005099597.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099603.1	119	42.3775	0.644235	9.59792
ENSOKIT00005099607.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099612.1	118	42.936	0	0
ENSOKIT00005099616.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099619.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099625.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099630.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099635.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099641.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099645.1	120	42.1454	0	0
ENSOKIT00005099650.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099658.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099663.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099666.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099674.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099677.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099684.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099694.1	109	44.8933	1.09051	15.3362
ENSOKIT00005099701.1	119	42.3775	0.708184	10.5506
ENSOKIT00005099708.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099784.1	109	44.8933	1.09051	15.3362
ENSOKIT00005099791.1	119	42.3775	0	0
ENSOKIT00005099793.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099796.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099798.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099807.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099812.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099817.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099823.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099828.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099833.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099836.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099845.1	119	42.3775	0.708184	10.5506
ENSOKIT00005099849.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099859.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099862.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099870.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099878.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099886.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099894.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099902.1	119	42.3775	2.50863e-05	0.00037374
ENSOKIT00005099909.1	119	42.3775	2.50863e-05	0.00037374
