target_id	length	eff_length	est_counts	tpm
ENSOKIT00005087358.1	119	33.578	0	0
ENSOKIT00005088186.1	119	33.578	0	0
ENSOKIT00005088325.1	119	33.578	0	0
ENSOKIT00005088337.1	109	34.7288	0	0
ENSOKIT00005088352.1	109	34.7288	0	0
ENSOKIT00005088367.1	108	35.1369	0	0
ENSOKIT00005088377.1	117	34.1019	0	0
ENSOKIT00005088397.1	154	37.9211	0	0
ENSOKIT00005088403.1	1835	1592.69	0	0
ENSOKIT00005088868.1	119	33.578	0	0
ENSOKIT00005088874.1	119	33.578	0	0
ENSOKIT00005088878.1	119	33.578	0	0
ENSOKIT00005088886.1	119	33.578	0	0
ENSOKIT00005088889.1	119	33.578	0	0
ENSOKIT00005088894.1	119	33.578	0	0
ENSOKIT00005088898.1	119	33.578	0	0
ENSOKIT00005088906.1	119	33.578	0	0
ENSOKIT00005088915.1	119	33.578	0	0
ENSOKIT00005088922.1	119	33.578	0	0
ENSOKIT00005088928.1	119	33.578	0	0
ENSOKIT00005088931.1	119	33.578	0	0
ENSOKIT00005088938.1	118	33.7302	0	0
ENSOKIT00005088950.1	119	33.578	0	0
ENSOKIT00005088955.1	119	33.578	0	0
ENSOKIT00005088959.1	118	33.7302	0	0
ENSOKIT00005089478.1	109	34.7288	0.666667	16.4703
ENSOKIT00005089498.1	154	37.9211	0	0
ENSOKIT00005089506.1	154	37.9211	0	0
ENSOKIT00005089652.1	117	34.1019	0	0
ENSOKIT00005089667.1	154	37.9211	0.647887	14.6589
ENSOKIT00005089670.1	1836	1593.69	155.384	83.6536
ENSOKIT00005089743.1	1836	1593.69	155.384	83.6536
ENSOKIT00005089747.1	154	37.9211	0.647887	14.6589
ENSOKIT00005089756.1	3931	3688.69	3157.82	734.509
ENSOKIT00005089760.1	2292	2049.69	2.57129	1.07633
ENSOKIT00005089766.1	154	37.9211	0.647887	14.6589
ENSOKIT00005089776.1	1831	1588.69	10.2416	5.5311
ENSOKIT00005089887.1	154	37.9211	0.647887	14.6589
ENSOKIT00005089893.1	1836	1593.69	155.384	83.6536
ENSOKIT00005089915.1	119	33.578	0	0
ENSOKIT00005089925.1	119	33.578	0	0
ENSOKIT00005089933.1	119	33.578	0	0
ENSOKIT00005089940.1	110	34.3309	0	0
ENSOKIT00005089946.1	119	33.578	0	0
ENSOKIT00005089954.1	119	33.578	0	0
ENSOKIT00005089961.1	119	33.578	0	0
ENSOKIT00005089966.1	109	34.7288	0	0
ENSOKIT00005089970.1	119	33.578	0	0
ENSOKIT00005089978.1	119	33.578	0	0
ENSOKIT00005089981.1	119	33.578	0	0
ENSOKIT00005089987.1	119	33.578	0	0
ENSOKIT00005089992.1	119	33.578	0.139936	3.57566
ENSOKIT00005089999.1	119	33.578	0	0
ENSOKIT00005090002.1	119	33.578	1.26781	32.3952
ENSOKIT00005090006.1	119	33.578	0	0
ENSOKIT00005090012.1	119	33.578	0	0
ENSOKIT00005090019.1	119	33.578	0	0
ENSOKIT00005090024.1	119	33.578	0.815005	20.8251
ENSOKIT00005090029.1	119	33.578	0	0
ENSOKIT00005090036.1	119	33.578	0	0
ENSOKIT00005090042.1	119	33.578	0	0
ENSOKIT00005090047.1	119	33.578	0	0
ENSOKIT00005090054.1	119	33.578	0	0
ENSOKIT00005090059.1	119	33.578	0	0
ENSOKIT00005090062.1	119	33.578	0	0
ENSOKIT00005090066.1	119	33.578	0	0
ENSOKIT00005090068.1	119	33.578	0	0
ENSOKIT00005090074.1	119	33.578	0	0
ENSOKIT00005090079.1	119	33.578	0	0
ENSOKIT00005090082.1	119	33.578	0	0
ENSOKIT00005090086.1	119	33.578	0	0
ENSOKIT00005090092.1	119	33.578	0	0
ENSOKIT00005090099.1	120	33.0128	0	0
ENSOKIT00005090104.1	119	33.578	0	0
ENSOKIT00005090108.1	119	33.578	0	0
ENSOKIT00005090111.1	119	33.578	0	0
ENSOKIT00005090114.1	119	33.578	0	0
ENSOKIT00005090117.1	119	33.578	0	0
ENSOKIT00005090120.1	119	33.578	0	0
ENSOKIT00005090126.1	119	33.578	0	0
ENSOKIT00005090130.1	119	33.578	0	0
ENSOKIT00005090134.1	119	33.578	0	0
ENSOKIT00005090136.1	119	33.578	0	0
ENSOKIT00005090140.1	119	33.578	0	0
ENSOKIT00005090145.1	119	33.578	0	0
ENSOKIT00005090151.1	119	33.578	0	0
ENSOKIT00005090155.1	119	33.578	0	0
ENSOKIT00005090159.1	119	33.578	0	0
ENSOKIT00005090163.1	119	33.578	0	0
ENSOKIT00005090166.1	119	33.578	0	0
ENSOKIT00005090170.1	119	33.578	0	0
ENSOKIT00005090176.1	119	33.578	0	0
ENSOKIT00005090183.1	119	33.578	0	0
ENSOKIT00005090189.1	119	33.578	0	0
ENSOKIT00005090198.1	119	33.578	0	0
ENSOKIT00005090204.1	119	33.578	0	0
ENSOKIT00005090211.1	119	33.578	0	0
ENSOKIT00005090217.1	119	33.578	0	0
ENSOKIT00005090219.1	119	33.578	0	0
ENSOKIT00005090227.1	119	33.578	0	0
ENSOKIT00005090232.1	119	33.578	0	0
ENSOKIT00005090240.1	119	33.578	0	0
ENSOKIT00005090248.1	119	33.578	0	0
ENSOKIT00005090256.1	119	33.578	0	0
ENSOKIT00005090262.1	119	33.578	0	0
ENSOKIT00005090270.1	119	33.578	0	0
ENSOKIT00005090274.1	119	33.578	0	0
ENSOKIT00005090279.1	119	33.578	0	0
ENSOKIT00005090290.1	119	33.578	0	0
ENSOKIT00005090295.1	119	33.578	0	0
ENSOKIT00005090301.1	119	33.578	0	0
ENSOKIT00005090494.1	119	33.578	0	0
ENSOKIT00005091687.1	119	33.578	0	0
ENSOKIT00005091696.1	119	33.578	0	0
ENSOKIT00005091699.1	119	33.578	0	0
ENSOKIT00005091709.1	119	33.578	0	0
ENSOKIT00005091716.1	119	33.578	0	0
ENSOKIT00005091725.1	119	33.578	0	0
ENSOKIT00005091730.1	119	33.578	0	0
ENSOKIT00005091741.1	119	33.578	0	0
ENSOKIT00005091745.1	119	33.578	0	0
ENSOKIT00005091755.1	119	33.578	0	0
ENSOKIT00005091762.1	119	33.578	0	0
ENSOKIT00005091773.1	119	33.578	0	0
ENSOKIT00005091776.1	119	33.578	0	0
ENSOKIT00005091783.1	119	33.578	0	0
ENSOKIT00005091798.1	119	33.578	0	0
ENSOKIT00005091812.1	119	33.578	0	0
ENSOKIT00005091824.1	119	33.578	0	0
ENSOKIT00005091831.1	119	33.578	0	0
ENSOKIT00005091835.1	119	33.578	0	0
ENSOKIT00005091845.1	119	33.578	0	0
ENSOKIT00005091848.1	119	33.578	0	0
ENSOKIT00005091855.1	119	33.578	0	0
ENSOKIT00005091862.1	119	33.578	0	0
ENSOKIT00005091868.1	119	33.578	0	0
ENSOKIT00005091876.1	119	33.578	0	0
ENSOKIT00005091886.1	119	33.578	0	0
ENSOKIT00005091891.1	119	33.578	0	0
ENSOKIT00005091898.1	120	33.0128	0	0
ENSOKIT00005091906.1	119	33.578	0	0
ENSOKIT00005091918.1	119	33.578	0	0
ENSOKIT00005091928.1	119	33.578	0	0
ENSOKIT00005091934.1	119	33.578	0	0
ENSOKIT00005091943.1	119	33.578	0	0
ENSOKIT00005091950.1	119	33.578	0	0
ENSOKIT00005091958.1	119	33.578	0	0
ENSOKIT00005091966.1	119	33.578	0	0
ENSOKIT00005091974.1	119	33.578	0	0
ENSOKIT00005091981.1	119	33.578	0	0
ENSOKIT00005091990.1	119	33.578	0	0
ENSOKIT00005091996.1	119	33.578	0	0
ENSOKIT00005092005.1	119	33.578	0	0
ENSOKIT00005092012.1	119	33.578	0	0
ENSOKIT00005092020.1	119	33.578	0	0
ENSOKIT00005092028.1	119	33.578	0	0
ENSOKIT00005092034.1	119	33.578	0	0
ENSOKIT00005092039.1	119	33.578	0	0
ENSOKIT00005092045.1	119	33.578	0	0
ENSOKIT00005092053.1	119	33.578	0	0
ENSOKIT00005092060.1	119	33.578	0	0
ENSOKIT00005092064.1	119	33.578	0	0
ENSOKIT00005092072.1	119	33.578	0	0
ENSOKIT00005092078.1	119	33.578	0	0
ENSOKIT00005092084.1	119	33.578	0	0
ENSOKIT00005092090.1	119	33.578	0	0
ENSOKIT00005092094.1	119	33.578	0	0
ENSOKIT00005092099.1	119	33.578	0	0
ENSOKIT00005092107.1	119	33.578	0	0
ENSOKIT00005092117.1	119	33.578	0	0
ENSOKIT00005092120.1	119	33.578	0	0
ENSOKIT00005092125.1	119	33.578	0	0
ENSOKIT00005092135.1	119	33.578	0	0
ENSOKIT00005092141.1	119	33.578	0	0
ENSOKIT00005092145.1	119	33.578	0	0
ENSOKIT00005092155.1	119	33.578	0	0
ENSOKIT00005092162.1	119	33.578	0.139936	3.57566
ENSOKIT00005092164.1	119	33.578	0	0
ENSOKIT00005092169.1	119	33.578	0	0
ENSOKIT00005092173.1	119	33.578	0.26472	6.76414
ENSOKIT00005092177.1	119	33.578	0	0
ENSOKIT00005092179.1	119	33.578	0	0
ENSOKIT00005092183.1	119	33.578	0	0
ENSOKIT00005092193.1	119	33.578	0	0
ENSOKIT00005092201.1	119	33.578	0	0
ENSOKIT00005092206.1	119	33.578	0	0
ENSOKIT00005092213.1	119	33.578	0	0
ENSOKIT00005092220.1	119	33.578	0	0
ENSOKIT00005092228.1	119	33.578	0	0
ENSOKIT00005092232.1	119	33.578	0	0
ENSOKIT00005092246.1	119	33.578	0	0
ENSOKIT00005092254.1	119	33.578	0	0
ENSOKIT00005092263.1	120	33.0128	0	0
ENSOKIT00005092273.1	119	33.578	0	0
ENSOKIT00005092279.1	119	33.578	0	0
ENSOKIT00005092291.1	119	33.578	0	0
ENSOKIT00005092305.1	119	33.578	0	0
ENSOKIT00005092311.1	118	33.7302	0	0
ENSOKIT00005092316.1	119	33.578	0	0
ENSOKIT00005092326.1	119	33.578	0	0
ENSOKIT00005092335.1	119	33.578	0	0
ENSOKIT00005092345.1	119	33.578	0	0
ENSOKIT00005092354.1	119	33.578	0	0
ENSOKIT00005092363.1	119	33.578	0	0
ENSOKIT00005092378.1	119	33.578	0	0
ENSOKIT00005092385.1	119	33.578	0	0
ENSOKIT00005092390.1	119	33.578	0	0
ENSOKIT00005092395.1	119	33.578	0	0
ENSOKIT00005092399.1	119	33.578	0	0
ENSOKIT00005092408.1	119	33.578	0	0
ENSOKIT00005092419.1	119	33.578	0	0
ENSOKIT00005092424.1	119	33.578	0	0
ENSOKIT00005095580.1	2475	2232.69	27.4203	10.5372
ENSOKIT00005095589.1	1837	1594.69	1.75737	0.945515
ENSOKIT00005095596.1	154	37.9211	0.647887	14.6589
ENSOKIT00005095958.1	154	37.9211	0.647887	14.6589
ENSOKIT00005095967.1	1836	1593.69	155.384	83.6536
ENSOKIT00005096429.1	119	33.578	0	0
ENSOKIT00005097070.1	154	37.9211	0	0
ENSOKIT00005097082.1	154	37.9211	0	0
ENSOKIT00005097962.1	1836	1593.69	155.384	83.6536
ENSOKIT00005097969.1	154	37.9211	0.647887	14.6589
ENSOKIT00005098579.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098585.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098591.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098595.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098596.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098608.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098615.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098619.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098624.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098632.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098637.1	119	33.578	0.0190362	0.486414
ENSOKIT00005098645.1	119	33.578	0.0190362	0.486414
ENSOKIT00005099557.1	3265	3022.69	83.042	23.5714
ENSOKIT00005099563.1	154	37.9211	0.647887	14.6589
ENSOKIT00005099591.1	154	37.9211	0.647887	14.6589
ENSOKIT00005099597.1	119	33.578	0	0
ENSOKIT00005099603.1	119	33.578	0	0
ENSOKIT00005099607.1	119	33.578	0	0
ENSOKIT00005099612.1	118	33.7302	0	0
ENSOKIT00005099616.1	119	33.578	0	0
ENSOKIT00005099619.1	119	33.578	0	0
ENSOKIT00005099625.1	119	33.578	0	0
ENSOKIT00005099630.1	119	33.578	0	0
ENSOKIT00005099635.1	119	33.578	0	0
ENSOKIT00005099641.1	119	33.578	0	0
ENSOKIT00005099645.1	120	33.0128	0	0
ENSOKIT00005099650.1	119	33.578	0	0
ENSOKIT00005099658.1	119	33.578	0	0
ENSOKIT00005099663.1	119	33.578	0	0
ENSOKIT00005099666.1	119	33.578	0	0
ENSOKIT00005099674.1	119	33.578	0	0
ENSOKIT00005099677.1	119	33.578	0	0
ENSOKIT00005099684.1	119	33.578	0	0
ENSOKIT00005099694.1	109	34.7288	0	0
ENSOKIT00005099701.1	119	33.578	0	0
ENSOKIT00005099708.1	119	33.578	0	0
ENSOKIT00005099784.1	109	34.7288	0	0
ENSOKIT00005099791.1	119	33.578	0	0
ENSOKIT00005099793.1	119	33.578	0	0
ENSOKIT00005099796.1	119	33.578	0	0
ENSOKIT00005099798.1	119	33.578	0	0
ENSOKIT00005099807.1	119	33.578	0	0
ENSOKIT00005099812.1	119	33.578	0	0
ENSOKIT00005099817.1	119	33.578	0	0
ENSOKIT00005099823.1	119	33.578	0	0
ENSOKIT00005099828.1	119	33.578	0	0
ENSOKIT00005099833.1	119	33.578	0	0
ENSOKIT00005099836.1	119	33.578	0	0
ENSOKIT00005099845.1	119	33.578	0	0
ENSOKIT00005099849.1	119	33.578	0	0
ENSOKIT00005099859.1	119	33.578	0	0
ENSOKIT00005099862.1	119	33.578	0	0
ENSOKIT00005099870.1	119	33.578	0	0
ENSOKIT00005099878.1	119	33.578	0	0
ENSOKIT00005099886.1	119	33.578	0	0
ENSOKIT00005099894.1	119	33.578	0	0
ENSOKIT00005099902.1	119	33.578	0	0
ENSOKIT00005099909.1	119	33.578	0	0
ENSOKIT00005099922.1	119	33.578	0	0
ENSOKIT00005099932.1	119	33.578	0	0
ENSOKIT00005099942.1	119	33.578	0	0
ENSOKIT00005099950.1	119	33.578	0	0
ENSOKIT00005099962.1	119	33.578	0	0
ENSOKIT00005099969.1	119	33.578	0	0
ENSOKIT00005099980.1	119	33.578	0	0
ENSOKIT00005099990.1	119	33.578	0	0
ENSOKIT00005099997.1	119	33.578	0	0
ENSOKIT00005100001.1	119	33.578	0	0
ENSOKIT00005100014.1	119	33.578	0	0
ENSOKIT00005100023.1	119	33.578	0	0
ENSOKIT00005100029.1	119	33.578	0	0
ENSOKIT00005100038.1	119	33.578	0	0
ENSOKIT00005100049.1	119	33.578	0	0
ENSOKIT00005100058.1	119	33.578	0	0
ENSOKIT00005100065.1	119	33.578	0	0
ENSOKIT00005100073.1	119	33.578	0	0
ENSOKIT00005100078.1	119	33.578	0	0
ENSOKIT00005100086.1	119	33.578	0	0
ENSOKIT00005100097.1	119	33.578	0	0
ENSOKIT00005100107.1	119	33.578	0	0
ENSOKIT00005100116.1	119	33.578	0	0
ENSOKIT00005100130.1	119	33.578	0	0
ENSOKIT00005100135.1	119	33.578	0	0
ENSOKIT00005100144.1	119	33.578	0	0
ENSOKIT00005100153.1	119	33.578	0.139936	3.57566
ENSOKIT00005100163.1	119	33.578	0	0
ENSOKIT00005100850.1	1836	1593.69	155.384	83.6536
ENSOKIT00005100855.1	154	37.9211	0.647887	14.6589
ENSOKIT00005100860.1	3931	3688.69	3157.82	734.509
ENSOKIT00005101365.1	119	33.578	0	0
ENSOKIT00005101372.1	119	33.578	0	0
ENSOKIT00005101377.1	109	34.7288	0	0
ENSOKIT00005101381.1	119	33.578	0	0
ENSOKIT00005101386.1	119	33.578	0	0
ENSOKIT00005101396.1	119	33.578	0	0
ENSOKIT00005101401.1	119	33.578	0	0
ENSOKIT00005101408.1	119	33.578	0	0
ENSOKIT00005101415.1	119	33.578	0	0
ENSOKIT00005101421.1	119	33.578	0	0
ENSOKIT00005101425.1	118	33.7302	0	0
ENSOKIT00005101431.1	119	33.578	0	0
ENSOKIT00005101441.1	119	33.578	0	0
ENSOKIT00005101454.1	118	33.7302	0	0
ENSOKIT00005101459.1	119	33.578	0	0
ENSOKIT00005101462.1	118	33.7302	0	0
ENSOKIT00005101470.1	118	33.7302	0	0
ENSOKIT00005101480.1	111	34.4047	0	0
ENSOKIT00005101483.1	119	33.578	0	0
ENSOKIT00005101491.1	119	33.578	0	0
ENSOKIT00005101495.1	118	33.7302	0	0
ENSOKIT00005101500.1	119	33.578	0	0
ENSOKIT00005101509.1	118	33.7302	0	0
ENSOKIT00005101515.1	118	33.7302	0	0
ENSOKIT00005101519.1	119	33.578	0	0
ENSOKIT00005101524.1	118	33.7302	0	0
ENSOKIT00005101530.1	116	33.9859	0	0
ENSOKIT00005101537.1	117	34.1019	0	0
ENSOKIT00005101545.1	117	34.1019	0	0
ENSOKIT00005101559.1	118	33.7302	0	0
ENSOKIT00005101565.1	119	33.578	0	0
ENSOKIT00005101569.1	119	33.578	0	0
ENSOKIT00005101574.1	119	33.578	0	0
ENSOKIT00005101579.1	118	33.7302	0	0
ENSOKIT00005101588.1	119	33.578	0	0
ENSOKIT00005101598.1	119	33.578	0	0
ENSOKIT00005101605.1	118	33.7302	0	0
ENSOKIT00005101613.1	116	33.9859	0	0
ENSOKIT00005101623.1	119	33.578	0	0
ENSOKIT00005101630.1	118	33.7302	0	0
ENSOKIT00005101639.1	119	33.578	0	0
ENSOKIT00005101646.1	118	33.7302	0	0
ENSOKIT00005101654.1	118	33.7302	0	0
ENSOKIT00005101665.1	119	33.578	0	0
ENSOKIT00005101669.1	119	33.578	0	0
ENSOKIT00005101679.1	117	34.1019	0	0
ENSOKIT00005101906.1	1836	1593.69	155.384	83.6536
ENSOKIT00005101913.1	154	37.9211	0.647887	14.6589
ENSOKIT00005102235.1	154	37.9211	0	0
ENSOKIT00005102237.1	154	37.9211	0	0
ENSOKIT00005102327.1	121	32.4274	0	0
ENSOKIT00005102330.1	119	33.578	0	0
ENSOKIT00005102335.1	119	33.578	0	0
ENSOKIT00005102343.1	119	33.578	0	0
ENSOKIT00005102350.1	119	33.578	0	0
ENSOKIT00005102356.1	119	33.578	0	0
ENSOKIT00005102359.1	119	33.578	0	0
ENSOKIT00005102366.1	119	33.578	0	0
ENSOKIT00005102370.1	119	33.578	0	0
ENSOKIT00005102374.1	119	33.578	0	0
ENSOKIT00005102376.1	118	33.7302	0	0
ENSOKIT00005102380.1	119	33.578	0	0
ENSOKIT00005102385.1	119	33.578	0	0
ENSOKIT00005102388.1	119	33.578	0	0
ENSOKIT00005102397.1	119	33.578	0	0
ENSOKIT00005102398.1	119	33.578	0	0
ENSOKIT00005102407.1	119	33.578	0	0
ENSOKIT00005102410.1	119	33.578	1.3236	33.8207
ENSOKIT00005102411.1	119	33.578	0	0
ENSOKIT00005102418.1	119	33.578	0	0
ENSOKIT00005102419.1	119	33.578	0	0
ENSOKIT00005102422.1	119	33.578	0	0
ENSOKIT00005102425.1	119	33.578	0	0
ENSOKIT00005102426.1	119	33.578	0	0
ENSOKIT00005102427.1	119	33.578	0	0
ENSOKIT00005102431.1	119	33.578	0	0
ENSOKIT00005102434.1	119	33.578	0	0
ENSOKIT00005102439.1	119	33.578	0	0
ENSOKIT00005102440.1	119	33.578	0	0
ENSOKIT00005102442.1	119	33.578	0	0
ENSOKIT00005102443.1	119	33.578	0	0
ENSOKIT00005102451.1	119	33.578	0	0
ENSOKIT00005102453.1	119	33.578	0	0
ENSOKIT00005102460.1	119	33.578	0	0
ENSOKIT00005102463.1	118	33.7302	0	0
ENSOKIT00005102465.1	119	33.578	0	0
ENSOKIT00005102467.1	119	33.578	0	0
ENSOKIT00005102473.1	119	33.578	0	0
ENSOKIT00005102484.1	119	33.578	0	0
ENSOKIT00005102491.1	119	33.578	0	0
ENSOKIT00005102499.1	119	33.578	0	0
ENSOKIT00005102505.1	119	33.578	0	0
ENSOKIT00005102516.1	116	33.9859	0	0
ENSOKIT00005102521.1	120	33.0128	0	0
ENSOKIT00005102526.1	119	33.578	0	0
ENSOKIT00005102532.1	116	33.9859	0	0
ENSOKIT00005102658.1	115	34.2565	0	0
ENSOKIT00005102663.1	117	34.1019	0	0
ENSOKIT00005102671.1	120	33.0128	0	0
ENSOKIT00005102675.1	118	33.7302	0	0
ENSOKIT00005102678.1	117	34.1019	0	0
ENSOKIT00005102682.1	118	33.7302	0	0
ENSOKIT00005102690.1	119	33.578	0	0
ENSOKIT00005102883.1	122	32.62	0	0
ENSOKIT00005102890.1	119	33.578	0	0
ENSOKIT00005102897.1	118	33.7302	0	0
ENSOKIT00005102903.1	119	33.578	0	0
ENSOKIT00005102909.1	119	33.578	0.368033	9.404
ENSOKIT00005102914.1	109	34.7288	0	0
ENSOKIT00005102924.1	119	33.578	0	0
ENSOKIT00005102929.1	119	33.578	0	0
ENSOKIT00005102936.1	119	33.578	0	0
ENSOKIT00005102944.1	119	33.578	0	0
ENSOKIT00005102951.1	119	33.578	0	0
ENSOKIT00005102960.1	119	33.578	0.139936	3.57566
ENSOKIT00005102966.1	119	33.578	0.413418	10.5637
ENSOKIT00005102973.1	121	32.4274	0	0
ENSOKIT00005102981.1	119	33.578	0	0
ENSOKIT00005102986.1	120	33.0128	0	0
ENSOKIT00005102995.1	118	33.7302	0	0
ENSOKIT00005103001.1	120	33.0128	0	0
ENSOKIT00005103005.1	119	33.578	0	0
ENSOKIT00005103011.1	119	33.578	1.48843e-08	3.80324e-07
ENSOKIT00005103019.1	121	32.4274	0	0
ENSOKIT00005103024.1	121	32.4274	0	0
ENSOKIT00005103029.1	119	33.578	0	0
ENSOKIT00005103035.1	120	33.0128	8.55333	222.297
ENSOKIT00005103041.1	120	33.0128	0	0
ENSOKIT00005103052.1	121	32.4274	0	0
ENSOKIT00005103063.1	121	32.4274	0	0
ENSOKIT00005103068.1	119	33.578	0.26472	6.76414
ENSOKIT00005103077.1	120	33.0128	0	0
ENSOKIT00005103082.1	121	32.4274	0	0
ENSOKIT00005103091.1	119	33.578	0	0
ENSOKIT00005103103.1	119	33.578	0	0
ENSOKIT00005103106.1	119	33.578	0	0
ENSOKIT00005103111.1	119	33.578	0	0
ENSOKIT00005103115.1	119	33.578	0	0
ENSOKIT00005103122.1	119	33.578	0	0
ENSOKIT00005103133.1	119	33.578	0.413418	10.5637
ENSOKIT00005103138.1	119	33.578	0	0
ENSOKIT00005103145.1	122	32.62	0	0
ENSOKIT00005103151.1	119	33.578	0	0
ENSOKIT00005103157.1	119	33.578	0	0
ENSOKIT00005103163.1	119	33.578	0	0
ENSOKIT00005103169.1	119	33.578	0	0
ENSOKIT00005103171.1	119	33.578	0	0
ENSOKIT00005103182.1	119	33.578	0	0
ENSOKIT00005103190.1	119	33.578	0	0
ENSOKIT00005103194.1	119	33.578	0	0
ENSOKIT00005103201.1	119	33.578	0	0
ENSOKIT00005103207.1	119	33.578	0.26472	6.76414
ENSOKIT00005103210.1	119	33.578	2	51.1042
ENSOKIT00005103215.1	119	33.578	0	0
ENSOKIT00005103495.1	119	33.578	0	0
ENSOKIT00005103499.1	119	33.578	0.139936	3.57566
ENSOKIT00005104027.1	120	33.0128	0	0
ENSOKIT00005104030.1	117	34.1019	0	0
ENSOKIT00005104035.1	119	33.578	0	0
ENSOKIT00005104039.1	119	33.578	0	0
ENSOKIT00005104042.1	119	33.578	0	0
ENSOKIT00005104047.1	119	33.578	0	0
ENSOKIT00005104053.1	121	32.4274	0	0
ENSOKIT00005104056.1	120	33.0128	0	0
ENSOKIT00005104058.1	119	33.578	0	0
ENSOKIT00005104061.1	119	33.578	0	0
ENSOKIT00005104064.1	119	33.578	0	0
ENSOKIT00005104068.1	119	33.578	0	0
ENSOKIT00005104071.1	121	32.4274	0	0
ENSOKIT00005104080.1	118	33.7302	0	0
ENSOKIT00005104085.1	120	33.0128	0	0
ENSOKIT00005104089.1	1836	1593.69	22.305	12.0083
ENSOKIT00005104094.1	156	38.9924	0	0
ENSOKIT00005104186.1	120	33.0128	0	0
ENSOKIT00005104190.1	119	33.578	0	0
ENSOKIT00005104201.1	119	33.578	0	0
ENSOKIT00005104203.1	118	33.7302	0	0
ENSOKIT00005104211.1	119	33.578	0	0
ENSOKIT00005104217.1	119	33.578	0	0
ENSOKIT00005104223.1	118	33.7302	0	0
ENSOKIT00005104234.1	119	33.578	0	0
ENSOKIT00005104238.1	119	33.578	0	0
ENSOKIT00005104245.1	119	33.578	0	0
ENSOKIT00005104250.1	120	33.0128	0	0
ENSOKIT00005104256.1	119	33.578	0	0
ENSOKIT00005104263.1	119	33.578	0	0
ENSOKIT00005104268.1	119	33.578	0	0
ENSOKIT00005104276.1	119	33.578	0	0
ENSOKIT00005104288.1	120	33.0128	0	0
ENSOKIT00005104293.1	119	33.578	0	0
ENSOKIT00005104303.1	119	33.578	0	0
ENSOKIT00005104308.1	119	33.578	0	0
ENSOKIT00005104315.1	119	33.578	0	0
ENSOKIT00005104319.1	119	33.578	0	0
ENSOKIT00005104325.1	119	33.578	0	0
ENSOKIT00005104332.1	119	33.578	0	0
ENSOKIT00005104336.1	119	33.578	0	0
ENSOKIT00005104340.1	119	33.578	0	0
ENSOKIT00005104348.1	119	33.578	0	0
ENSOKIT00005104358.1	119	33.578	0	0
ENSOKIT00005104361.1	119	33.578	0	0
ENSOKIT00005104363.1	119	33.578	0	0
ENSOKIT00005104367.1	119	33.578	0	0
ENSOKIT00005104374.1	119	33.578	0	0
ENSOKIT00005104382.1	119	33.578	0	0
ENSOKIT00005104386.1	119	33.578	0	0
ENSOKIT00005104391.1	119	33.578	0	0
ENSOKIT00005104399.1	119	33.578	0	0
ENSOKIT00005104403.1	119	33.578	0	0
ENSOKIT00005104407.1	119	33.578	0	0
ENSOKIT00005104412.1	119	33.578	0	0
ENSOKIT00005104418.1	119	33.578	1.31954	33.7171
ENSOKIT00005104424.1	119	33.578	0	0
ENSOKIT00005104429.1	119	33.578	0	0
ENSOKIT00005104431.1	119	33.578	0	0
ENSOKIT00005104435.1	119	33.578	0.368033	9.404
ENSOKIT00005104437.1	119	33.578	0	0
ENSOKIT00005104439.1	109	34.7288	0	0
ENSOKIT00005104438.1	119	33.578	0	0
ENSOKIT00005104444.1	119	33.578	0	0
ENSOKIT00005104445.1	119	33.578	0	0
ENSOKIT00005104448.1	119	33.578	0	0
ENSOKIT00005104450.1	119	33.578	0	0
ENSOKIT00005104452.1	119	33.578	0	0
ENSOKIT00005104455.1	119	33.578	0	0
ENSOKIT00005104456.1	119	33.578	0	0
ENSOKIT00005104461.1	119	33.578	0	0
ENSOKIT00005104460.1	119	33.578	0	0
ENSOKIT00005104467.1	119	33.578	0	0
ENSOKIT00005104468.1	119	33.578	0	0
ENSOKIT00005104470.1	119	33.578	0	0
ENSOKIT00005104477.1	119	33.578	0.139936	3.57566
ENSOKIT00005104475.1	119	33.578	0	0
ENSOKIT00005104481.1	119	33.578	0	0
ENSOKIT00005104480.1	119	33.578	0.413418	10.5637
ENSOKIT00005104487.1	119	33.578	0	0
ENSOKIT00005104491.1	119	33.578	0	0
ENSOKIT00005104493.1	119	33.578	0	0
ENSOKIT00005104501.1	119	33.578	0	0
ENSOKIT00005104504.1	119	33.578	0	0
ENSOKIT00005104510.1	119	33.578	0	0
ENSOKIT00005104516.1	119	33.578	0	0
ENSOKIT00005104521.1	119	33.578	0	0
ENSOKIT00005104526.1	119	33.578	0	0
ENSOKIT00005104529.1	119	33.578	0	0
ENSOKIT00005104539.1	119	33.578	0	0
ENSOKIT00005104542.1	119	33.578	0	0
ENSOKIT00005104547.1	119	33.578	0	0
ENSOKIT00005104555.1	119	33.578	0	0
ENSOKIT00005104564.1	119	33.578	0	0
ENSOKIT00005104569.1	119	33.578	0	0
